subject_id,timestamp,block_num,hand_condition,bpm,event
102,1613087885.3495948,0,right,80,start
102,1613087886.0048187,0,right,80,tap_prompted
102,1613087886.104576,0,right,80,tap_missed
102,1613087886.7548132,0,right,80,tap_prompted
102,1613087886.855544,0,right,80,tap_missed
102,1613087887.5068023,0,right,80,tap_prompted
102,1613087887.6075335,0,right,80,tap_missed
102,1613087888.2548027,0,right,80,tap_prompted
102,1613087888.3555331,0,right,80,tap_missed
102,1613087889.0047972,0,right,80,tap_prompted
102,1613087889.106553,0,right,80,tap_missed
102,1613087889.7547917,0,right,80,tap_prompted
102,1613087889.8555229,0,right,80,tap_missed
102,1613087890.5048153,0,right,80,tap_prompted
102,1613087890.6055434,0,right,80,tap_missed
102,1613087891.2567759,0,right,80,tap_prompted
102,1613087891.3575063,0,right,80,tap_missed
102,1613087892.0047755,0,right,80,tap_prompted
102,1613087892.1055071,0,right,80,tap_missed
102,1613087892.7547715,0,right,80,tap_prompted
102,1613087892.8555293,0,right,80,tap_missed
102,1613087893.5047932,0,right,80,tap_prompted
102,1613087893.6055179,0,right,80,tap_missed
102,1613087894.2567549,0,right,80,tap_prompted
102,1613087894.3574858,0,right,80,tap_missed
102,1613087895.0057516,0,right,80,tap_prompted
102,1613087895.105485,0,right,80,tap_missed
102,1613087895.7577403,0,right,80,tap_prompted
102,1613087895.857474,0,right,80,tap_missed
102,1613087896.505741,0,right,80,tap_prompted
102,1613087896.6055002,0,right,80,tap_missed
102,1613087897.2557354,0,right,80,tap_prompted
102,1613087897.3554702,0,right,80,tap_missed
102,1613087898.0057302,0,right,80,tap_prompted
102,1613087898.1054637,0,right,80,tap_missed
102,1613087898.7557242,0,right,80,tap_prompted
102,1613087898.8554585,0,right,80,tap_missed
102,1613087899.5077138,0,right,80,tap_prompted
102,1613087899.6074474,0,right,80,tap_missed
102,1613087900.2557135,0,right,80,tap_prompted
102,1613087900.3564684,0,right,80,tap_missed
102,1613087900.372402,0,right,80,end
102,1613087910.6976614,1,right,80,start
102,1613087911.355932,1,right,80,tap_prompted
102,1613087911.456632,1,right,80,tap_missed
102,1613087912.1058958,1,right,80,tap_prompted
102,1613087912.2066264,1,right,80,tap_missed
102,1613087912.8568878,1,right,80,tap_prompted
102,1613087912.956646,1,right,80,tap_missed
102,1613087913.606911,1,right,80,tap_prompted
102,1613087913.7066464,1,right,80,tap_missed
102,1613087914.3588712,1,right,80,tap_prompted
102,1613087914.459602,1,right,80,tap_missed
102,1613087915.1069598,1,right,80,tap_prompted
102,1613087915.206694,1,right,80,tap_missed
102,1613087915.8559585,1,right,80,tap_prompted
102,1613087915.956689,1,right,80,tap_missed
102,1613087916.6069493,1,right,80,tap_prompted
102,1613087916.7067194,1,right,80,tap_missed
102,1613087917.3569443,1,right,80,tap_prompted
102,1613087917.457675,1,right,80,tap_missed
102,1613087918.106963,1,right,80,tap_prompted
102,1613087918.2066722,1,right,80,tap_missed
102,1613087918.8569334,1,right,80,tap_prompted
102,1613087918.956667,1,right,80,tap_missed
102,1613087919.6069481,1,right,80,tap_prompted
102,1613087919.707659,1,right,80,tap_missed
102,1613087920.3589175,1,right,80,tap_prompted
102,1613087920.4596484,1,right,80,tap_missed
102,1613087921.1069174,1,right,80,tap_prompted
102,1613087921.20668,1,right,80,tap_missed
102,1613087921.856912,1,right,80,tap_prompted
102,1613087921.9576428,1,right,80,tap_missed
102,1613087922.6098988,1,right,80,tap_prompted
102,1613087922.709633,1,right,80,tap_missed
102,1613087923.3569012,1,right,80,tap_prompted
102,1613087923.4576323,1,right,80,tap_missed
102,1613087924.1068957,1,right,80,tap_prompted
102,1613087924.2076557,1,right,80,tap_missed
102,1613087924.8568907,1,right,80,tap_prompted
102,1613087924.9576213,1,right,80,tap_missed
102,1613087925.6069143,1,right,80,tap_prompted
102,1613087925.707616,1,right,80,tap_missed
102,1613087925.7265656,1,right,80,end
102,1613087936.051206,2,right,80,start
102,1613087936.7074509,2,right,80,tap_prompted
102,1613087936.8081822,2,right,80,tap_missed
102,1613087937.4574466,2,right,80,tap_prompted
102,1613087937.5581775,2,right,80,tap_missed
102,1613087938.2074409,2,right,80,tap_prompted
102,1613087938.3081992,2,right,80,tap_missed
102,1613087938.9574358,2,right,80,tap_prompted
102,1613087939.0581973,2,right,80,tap_missed
102,1613087939.7074301,2,right,80,tap_prompted
102,1613087939.808185,2,right,80,tap_missed
102,1613087940.4574244,2,right,80,tap_prompted
102,1613087940.5581548,2,right,80,tap_missed
102,1613087941.207419,2,right,80,tap_prompted
102,1613087941.3081498,2,right,80,tap_missed
102,1613087941.957414,2,right,80,tap_prompted
102,1613087942.0581443,2,right,80,tap_missed
102,1613087942.7562773,2,right,80,tap_prompted
102,1613087942.8570085,2,right,80,tap_missed
102,1613087943.4584005,2,right,80,tap_prompted
102,1613087943.5581346,2,right,80,tap_missed
102,1613087944.2083948,2,right,80,tap_prompted
102,1613087944.308129,2,right,80,tap_missed
102,1613087944.961382,2,right,80,tap_prompted
102,1613087945.0611145,2,right,80,tap_missed
102,1613087945.708384,2,right,80,tap_prompted
102,1613087945.8091147,2,right,80,tap_missed
102,1613087946.458379,2,right,80,tap_prompted
102,1613087946.5591094,2,right,80,tap_missed
102,1613087947.2083735,2,right,80,tap_prompted
102,1613087947.3091042,2,right,80,tap_missed
102,1613087947.9603627,2,right,80,tap_prompted
102,1613087948.0610933,2,right,80,tap_missed
102,1613087948.7083626,2,right,80,tap_prompted
102,1613087948.8090942,2,right,80,tap_missed
102,1613087949.458386,2,right,80,tap_prompted
102,1613087949.5590892,2,right,80,tap_missed
102,1613087950.2083519,2,right,80,tap_prompted
102,1613087950.309083,2,right,80,tap_missed
102,1613087950.9583468,2,right,80,tap_prompted
102,1613087951.059078,2,right,80,tap_missed
102,1613087951.0780277,2,right,80,end
102,1613087961.3997016,3,right,80,start
102,1613087962.0589387,3,right,80,tap_prompted
102,1613087962.1596692,3,right,80,tap_missed
102,1613087962.8119256,3,right,80,tap_prompted
102,1613087962.9116876,3,right,80,tap_missed
102,1613087963.5589278,3,right,80,tap_prompted
102,1613087963.6596584,3,right,80,tap_missed
102,1613087964.3089223,3,right,80,tap_prompted
102,1613087964.409653,3,right,80,tap_missed
102,1613087965.0589492,3,right,80,tap_prompted
102,1613087965.1596725,3,right,80,tap_missed
102,1613087965.8109362,3,right,80,tap_prompted
102,1613087965.9116375,3,right,80,tap_missed
102,1613087966.5589356,3,right,80,tap_prompted
102,1613087966.659637,3,right,80,tap_missed
102,1613087967.3089013,3,right,80,tap_prompted
102,1613087967.4096594,3,right,80,tap_missed
102,1613087968.05892,3,right,80,tap_prompted
102,1613087968.159627,3,right,80,tap_missed
102,1613087968.8098874,3,right,80,tap_prompted
102,1613087968.9096212,3,right,80,tap_missed
102,1613087969.5598843,3,right,80,tap_prompted
102,1613087969.6596162,3,right,80,tap_missed
102,1613087970.3118725,3,right,80,tap_prompted
102,1613087970.4116046,3,right,80,tap_missed
102,1613087971.0598714,3,right,80,tap_prompted
102,1613087971.1596057,3,right,80,tap_missed
102,1613087971.8098676,3,right,80,tap_prompted
102,1613087971.9106238,3,right,80,tap_missed
102,1613087972.559888,3,right,80,tap_prompted
102,1613087972.6606195,3,right,80,tap_missed
102,1613087973.3118503,3,right,80,tap_prompted
102,1613087973.4125814,3,right,80,tap_missed
102,1613087974.059851,3,right,80,tap_prompted
102,1613087974.160581,3,right,80,tap_missed
102,1613087974.8098447,3,right,80,tap_prompted
102,1613087974.9106061,3,right,80,tap_missed
102,1613087975.5598392,3,right,80,tap_prompted
102,1613087975.6605706,3,right,80,tap_missed
102,1613087976.3098342,3,right,80,tap_prompted
102,1613087976.4105647,3,right,80,tap_missed
102,1613087976.4275198,3,right,80,end
102,1613087986.7518246,4,right,80,start
102,1613087987.410064,4,right,80,tap_prompted
102,1613087987.510795,4,right,80,tap_missed
102,1613087988.1600583,4,right,80,tap_prompted
102,1613087988.2607892,4,right,80,tap_missed
102,1613087988.9100535,4,right,80,tap_prompted
102,1613087989.0107853,4,right,80,tap_missed
102,1613087989.6610472,4,right,80,tap_prompted
102,1613087989.7608073,4,right,80,tap_missed
102,1613087990.4110403,4,right,80,tap_prompted
102,1613087990.5107732,4,right,80,tap_missed
102,1613087991.1610346,4,right,80,tap_prompted
102,1613087991.2617662,4,right,80,tap_missed
102,1613087991.9110293,4,right,80,tap_prompted
102,1613087992.0107625,4,right,80,tap_missed
102,1613087992.6630182,4,right,80,tap_prompted
102,1613087992.7637491,4,right,80,tap_missed
102,1613087993.4110186,4,right,80,tap_prompted
102,1613087993.5107517,4,right,80,tap_missed
102,1613087994.1610126,4,right,80,tap_prompted
102,1613087994.2607465,4,right,80,tap_missed
102,1613087994.9110076,4,right,80,tap_prompted
102,1613087995.0107415,4,right,80,tap_missed
102,1613087995.6610036,4,right,80,tap_prompted
102,1613087995.7617338,4,right,80,tap_missed
102,1613087996.410997,4,right,80,tap_prompted
102,1613087996.511728,4,right,80,tap_missed
102,1613087997.1609917,4,right,80,tap_prompted
102,1613087997.2617223,4,right,80,tap_missed
102,1613087997.910987,4,right,80,tap_prompted
102,1613087998.011717,4,right,80,tap_missed
102,1613087998.660981,4,right,80,tap_prompted
102,1613087998.7617114,4,right,80,tap_missed
102,1613087999.41297,4,right,80,tap_prompted
102,1613087999.5137017,4,right,80,tap_missed
102,1613088000.16097,4,right,80,tap_prompted
102,1613088000.261701,4,right,80,tap_missed
102,1613088000.9109645,4,right,80,tap_prompted
102,1613088001.0117316,4,right,80,tap_missed
102,1613088001.6609595,4,right,80,tap_prompted
102,1613088001.7616906,4,right,80,tap_missed
102,1613088001.778645,4,right,80,end
102,1613088012.1040373,5,right,80,start
102,1613088012.809151,5,right,80,tap_prompted
102,1613088012.9088845,5,right,80,tap_missed
102,1613088013.5122995,5,right,80,tap_prompted
102,1613088013.6130345,5,right,80,tap_missed
102,1613088014.2622662,5,right,80,tap_prompted
102,1613088014.361999,5,right,80,tap_missed
102,1613088015.012261,5,right,80,tap_prompted
102,1613088015.1129918,5,right,80,tap_missed
102,1613088015.7652466,5,right,80,tap_prompted
102,1613088015.8650084,5,right,80,tap_missed
102,1613088016.5142438,5,right,80,tap_prompted
102,1613088016.6150012,5,right,80,tap_missed
102,1613088017.2622447,5,right,80,tap_prompted
102,1613088017.362975,5,right,80,tap_missed
102,1613088018.0122385,5,right,80,tap_prompted
102,1613088018.1129704,5,right,80,tap_missed
102,1613088018.7622333,5,right,80,tap_prompted
102,1613088018.8629644,5,right,80,tap_missed
102,1613088019.512228,5,right,80,tap_prompted
102,1613088019.612959,5,right,80,tap_missed
102,1613088020.2652147,5,right,80,tap_prompted
102,1613088020.3659453,5,right,80,tap_missed
102,1613088021.0122175,5,right,80,tap_prompted
102,1613088021.1129482,5,right,80,tap_missed
102,1613088021.7632096,5,right,80,tap_prompted
102,1613088021.8629427,5,right,80,tap_missed
102,1613088022.512207,5,right,80,tap_prompted
102,1613088022.6129377,5,right,80,tap_missed
102,1613088023.262201,5,right,80,tap_prompted
102,1613088023.362932,5,right,80,tap_missed
102,1613088024.0121963,5,right,80,tap_prompted
102,1613088024.1129267,5,right,80,tap_missed
102,1613088024.7651827,5,right,80,tap_prompted
102,1613088024.8659136,5,right,80,tap_missed
102,1613088025.5122135,5,right,80,tap_prompted
102,1613088025.612916,5,right,80,tap_missed
102,1613088026.2631776,5,right,80,tap_prompted
102,1613088026.3629105,5,right,80,tap_missed
102,1613088027.0131717,5,right,80,tap_prompted
102,1613088027.1129062,5,right,80,tap_missed
102,1613088027.1299007,5,right,80,end
